%DataLog%
Filename: LONG_DRIVE_BMW_M3_S58.csv
Vehicle ID: BMW-M3-G80-S58
Logger: Bootmod3 v2.5.1
--------------------------------------------------
Timestamp [s],(RAM) Engine Speed [1/min],Accel. Pedal [%],Throttle Angle [%],Boost (Pre-Throttle) [psig],(RAM) Boost Pressure (Target) [psig],Lambda Act. [AFR],Mass Air Flow [g/s],Ignition Timing [deg],Ignition Timing Corr. Cyl 3 [deg],HPFP Act. [psig],LPFP Act. (Raw) [psig],WGDC (Actual) [%],Oil Temp [deg C],Coolant Temp [deg C],Vehicle Speed [mph],Gear [-],STFT [%],Battery Voltage [V] 
167.384,4590.0,100.0,100.0,24.5,24.5,11.8,179.85,5.4,0.0,4475.0,71.0,70.0,96.0,89.3,69.6,1,29.0,13.74
167.484,4610.0,100.0,100.0,24.5,24.5,11.8,178.82,5.4,0.0,4403.0,71.0,70.0,96.0,89.3,70.0,1,29.0,13.74
167.584,4620.0,100.0,100.0,24.5,24.5,11.8,180.09,5.4,0.0,4425.0,71.0,70.0,96.1,89.3,70.4,1,29.0,13.74
167.684,4640.0,100.0,100.0,24.5,24.5,11.8,180.81,5.4,0.0,4447.0,71.0,70.0,96.1,89.3,70.8,1,29.0,13.74
167.784,4650.0,100.0,100.0,24.5,24.5,11.8,178.19,5.4,0.0,4408.0,71.0,70.0,96.1,89.3,71.2,1,29.0,13.74
167.884,4670.0,100.0,100.0,24.5,24.5,11.8,182.18,5.4,0.0,4481.0,71.0,70.0,96.1,89.4,71.6,1,29.0,13.74
167.984,4680.0,100.0,100.0,24.5,24.5,11.8,185.16,5.4,0.0,4511.0,71.0,70.0,96.2,89.4,72.0,1,29.0,13.74
168.084,4700.0,100.0,100.0,24.5,24.5,11.8,185.68,5.4,-1.5,4449.0,71.0,70.0,96.2,89.4,72.4,1,29.0,13.74
168.184,4710.0,100.0,100.0,24.5,24.5,11.8,185.86,5.4,0.0,4465.0,71.0,70.0,96.2,89.4,72.8,1,29.0,13.74
168.284,4730.0,100.0,100.0,24.5,24.5,11.8,182.0,5.4,0.0,4420.0,71.0,70.0,96.3,89.4,73.2,1,29.0,13.74
168.384,4740.0,100.0,100.0,24.5,24.5,11.8,185.19,5.4,0.0,4442.0,71.0,70.0,96.3,89.5,73.6,1,29.0,13.74
168.484,4760.0,100.0,100.0,24.5,24.5,11.8,187.52,5.4,0.0,4411.0,71.0,70.0,96.3,89.5,74.0,1,29.0,13.74
168.584,4770.0,100.0,100.0,24.5,24.5,11.8,187.53,5.4,0.0,4412.0,71.0,70.0,96.3,89.5,74.4,1,29.0,13.74
168.684,4790.0,100.0,100.0,24.5,24.5,11.8,189.98,5.4,0.0,4561.0,71.0,70.0,96.4,89.5,74.8,1,29.0,13.74
168.784,4800.0,100.0,100.0,24.5,24.5,11.8,185.69,5.4,0.0,4440.0,71.0,70.0,96.4,89.5,75.2,1,29.0,13.74
168.884,4820.0,100.0,100.0,24.5,24.5,11.8,189.2,5.4,0.0,4505.0,71.0,70.0,96.4,89.5,75.6,1,29.0,13.74
168.984,4830.0,100.0,100.0,24.5,24.5,11.8,192.35,5.4,0.0,4574.0,71.0,70.0,96.4,89.6,76.0,1,29.0,13.74
169.085,4850.0,100.0,100.0,24.5,24.5,11.8,190.3,5.4,-1.5,4367.0,71.0,70.0,96.5,89.6,76.4,1,29.0,13.74
169.185,4860.0,100.0,100.0,24.5,24.5,11.8,193.93,5.4,0.0,4485.0,71.0,70.0,96.5,89.6,76.8,1,29.0,13.74
169.285,4880.0,100.0,100.0,24.5,24.5,11.8,192.19,5.4,0.0,4483.0,71.0,70.0,96.5,89.6,77.2,1,29.0,13.74
169.385,4890.0,100.0,100.0,24.5,24.5,11.8,192.37,5.4,0.0,4432.0,71.0,70.0,96.6,89.6,77.6,1,29.0,13.74
169.485,4910.0,100.0,100.0,24.5,24.5,11.8,191.28,5.4,0.0,4416.0,71.0,70.0,96.6,89.6,78.0,1,29.0,13.74
169.585,4920.0,100.0,100.0,24.5,24.5,11.8,189.96,5.4,0.0,4465.0,71.0,70.0,96.6,89.7,78.4,1,29.0,13.74
169.685,4940.0,100.0,100.0,24.5,24.5,11.8,192.54,5.4,0.0,4449.0,71.0,70.0,96.6,89.7,78.8,1,29.0,13.74
169.785,4950.0,100.0,100.0,24.5,24.5,11.8,191.75,5.4,0.0,4457.0,71.0,70.0,96.7,89.7,79.2,1,29.0,13.74
169.885,4970.0,100.0,100.0,24.5,24.5,11.8,196.23,5.4,0.0,4555.0,71.0,70.0,96.7,89.7,79.6,1,29.0,13.74
169.985,4980.0,100.0,100.0,24.5,24.5,11.8,195.59,5.4,0.0,4443.0,71.0,70.0,96.7,89.7,80.0,1,29.0,13.74
170.085,5000.0,100.0,100.0,24.5,24.5,11.8,198.82,5.4,-1.5,4444.0,71.0,70.0,96.8,89.8,80.4,1,29.0,13.74
170.185,5010.0,100.0,100.0,24.5,24.5,11.8,198.8,5.4,0.0,4537.0,71.0,70.0,96.8,89.8,80.8,1,29.0,13.74
170.285,5030.0,100.0,100.0,24.5,24.5,11.8,196.75,5.4,0.0,4574.0,71.0,70.0,96.8,89.8,81.2,1,29.0,13.74
170.385,5040.0,100.0,100.0,24.5,24.5,11.8,199.49,5.4,0.0,4532.0,71.0,70.0,96.8,89.8,81.6,1,29.0,13.74
170.485,5060.0,100.0,100.0,24.5,24.5,11.8,200.01,5.4,0.0,4573.0,71.0,70.0,96.9,89.8,82.0,1,29.0,13.74
170.585,5070.0,100.0,100.0,24.5,24.5,11.8,205.2,5.4,0.0,4498.0,71.0,70.0,96.9,89.8,82.4,1,29.0,13.74
170.685,5090.0,100.0,100.0,24.5,24.5,11.8,198.76,5.4,0.0,4487.0,71.0,70.0,96.9,89.9,82.8,1,29.0,13.74
170.785,5100.0,100.0,100.0,24.5,24.5,11.8,201.3,5.4,0.0,4536.0,71.0,70.0,96.9,89.9,83.2,1,29.0,13.74
170.885,5120.0,100.0,100.0,24.5,24.5,11.8,200.04,5.4,0.0,4587.0,71.0,70.0,97.0,89.9,83.6,1,29.0,13.74
170.985,5130.0,100.0,100.0,24.5,24.5,11.8,197.72,5.4,0.0,4486.0,71.0,70.0,97.0,89.9,84.0,1,29.0,13.74
171.086,5150.0,100.0,100.0,24.5,24.5,11.8,203.48,5.4,-1.5,4524.0,71.0,70.0,97.0,89.9,84.4,1,29.0,13.74
171.186,5160.0,100.0,100.0,24.5,24.5,11.8,204.29,5.4,0.0,4534.0,71.0,70.0,97.1,89.9,84.8,1,29.0,13.74
171.286,5180.0,100.0,100.0,24.5,24.5,11.8,198.41,5.4,0.0,4566.0,71.0,70.0,97.1,90.0,85.2,1,29.0,13.74
171.386,5190.0,100.0,100.0,24.5,24.5,11.8,205.16,5.4,0.0,4514.0,71.0,70.0,97.1,90.0,85.6,1,29.0,13.74
171.486,5210.0,100.0,100.0,24.5,24.5,11.8,200.97,5.4,0.0,4497.0,71.0,70.0,97.1,90.0,86.0,1,29.0,13.74
171.586,5220.0,100.0,100.0,24.5,24.5,11.8,206.36,5.4,0.0,4530.0,71.0,70.0,97.2,90.0,86.4,1,29.0,13.74
171.686,5240.0,100.0,100.0,24.5,24.5,11.8,204.66,5.4,0.0,4532.0,71.0,70.0,97.2,90.0,86.8,1,29.0,13.74
171.786,5250.0,100.0,100.0,24.5,24.5,11.8,206.07,5.4,0.0,4562.0,71.0,70.0,97.2,90.0,87.2,1,29.0,13.74
171.886,5270.0,100.0,100.0,24.5,24.5,11.8,206.38,5.4,0.0,4449.0,71.0,70.0,97.2,90.1,87.6,1,29.0,13.74
171.986,5280.0,100.0,100.0,24.5,24.5,11.8,210.82,5.4,0.0,4623.0,71.0,70.0,97.3,90.1,88.0,1,29.0,13.74
172.086,5300.0,100.0,100.0,24.5,24.5,11.8,205.3,5.4,-1.5,4473.0,71.0,70.0,97.3,90.1,88.4,1,29.0,13.74
172.186,5310.0,100.0,100.0,24.5,24.5,11.8,208.52,5.4,0.0,4579.0,71.0,70.0,97.3,90.1,88.8,1,29.0,13.74
172.286,5330.0,100.0,100.0,24.5,24.5,11.8,205.19,5.4,0.0,4600.0,71.0,70.0,97.4,90.1,89.2,1,29.0,13.74
172.386,5340.0,100.0,100.0,24.5,24.5,11.8,209.31,5.4,0.0,4601.0,71.0,70.0,97.4,90.2,89.6,1,29.0,13.74
172.486,5360.0,100.0,100.0,24.5,24.5,11.8,208.28,5.4,0.0,4602.0,71.0,70.0,97.4,90.2,90.0,1,29.0,13.74
172.586,5370.0,100.0,100.0,24.5,24.5,11.8,205.94,5.4,0.0,4549.0,71.0,70.0,97.4,90.2,90.4,1,29.0,13.74
172.686,5390.0,100.0,100.0,24.5,24.5,11.8,211.41,5.4,0.0,4614.0,71.0,70.0,97.5,90.2,90.8,1,29.0,13.74
172.786,5400.0,100.0,100.0,24.5,24.5,11.8,210.86,5.4,0.0,4560.0,71.0,70.0,97.5,90.2,91.2,1,29.0,13.74
172.886,5420.0,100.0,100.0,24.5,24.5,11.8,210.15,5.4,0.0,4598.0,71.0,70.0,97.5,90.2,91.6,1,29.0,13.74
172.986,5430.0,100.0,100.0,24.5,24.5,11.8,212.51,5.4,0.0,4636.0,71.0,70.0,97.5,90.3,92.0,1,29.0,13.74
173.087,5450.0,100.0,100.0,24.5,24.5,11.8,214.3,5.4,-1.5,4534.0,71.0,70.0,97.6,90.3,92.4,1,29.0,13.74
173.187,5460.0,100.0,100.0,24.5,24.5,11.8,213.4,5.4,0.0,4536.0,71.0,70.0,97.6,90.3,92.8,1,29.0,13.74
173.287,5480.0,100.0,100.0,24.5,24.5,11.8,216.6,5.4,0.0,4567.0,71.0,70.0,97.6,90.3,93.2,1,29.0,13.74
173.387,5490.0,100.0,100.0,24.5,24.5,11.8,214.71,5.4,0.0,4604.0,71.0,70.0,97.7,90.3,93.6,1,29.0,13.74
173.487,5510.0,100.0,100.0,24.5,24.5,11.8,216.3,5.4,0.0,4630.0,71.0,70.0,97.7,90.3,94.0,1,29.0,13.74
173.587,5520.0,100.0,100.0,24.5,24.5,11.8,214.4,5.4,0.0,4608.0,71.0,70.0,97.7,90.4,94.4,1,29.0,13.74
173.687,5540.0,100.0,100.0,24.5,24.5,11.8,216.96,5.4,0.0,4662.0,71.0,70.0,97.7,90.4,94.8,1,29.0,13.74
173.787,5550.0,100.0,100.0,24.5,24.5,11.8,218.32,5.4,0.0,4634.0,71.0,70.0,97.8,90.4,95.2,1,29.0,13.74
173.887,5570.0,100.0,100.0,24.5,24.5,11.8,217.84,5.4,0.0,4603.0,71.0,70.0,97.8,90.4,95.6,1,29.0,13.74
173.987,5580.0,100.0,100.0,24.5,24.5,11.8,220.79,5.4,0.0,4625.0,71.0,70.0,97.8,90.4,96.0,1,29.0,13.74
174.087,5600.0,100.0,100.0,24.5,24.5,11.8,217.65,5.4,-1.5,4618.0,71.0,70.0,97.8,90.4,96.4,1,29.0,13.74
174.187,5610.0,100.0,100.0,24.5,24.5,11.8,219.62,5.4,0.0,4564.0,71.0,70.0,97.9,90.5,96.8,1,29.0,13.74
174.287,5630.0,100.0,100.0,24.5,24.5,11.8,215.68,5.4,0.0,4660.0,71.0,70.0,97.9,90.5,97.2,1,29.0,13.74
174.387,5640.0,100.0,100.0,24.5,24.5,11.8,219.25,5.4,0.0,4641.0,71.0,70.0,97.9,90.5,97.6,1,29.0,13.74
174.487,5660.0,100.0,100.0,24.5,24.5,11.8,223.68,5.4,0.0,4599.0,71.0,70.0,98.0,90.5,98.0,1,29.0,13.74
174.587,5670.0,100.0,100.0,24.5,24.5,11.8,221.26,5.4,0.0,4632.0,71.0,70.0,98.0,90.5,98.4,1,29.0,13.74
174.687,5690.0,100.0,100.0,24.5,24.5,11.8,225.41,5.4,0.0,4663.0,71.0,70.0,98.0,90.6,98.8,1,29.0,13.74
174.787,5700.0,100.0,100.0,24.5,24.5,11.8,224.65,5.4,0.0,4564.0,71.0,70.0,98.0,90.6,99.2,1,29.0,13.74
174.887,5720.0,100.0,100.0,24.5,24.5,11.8,225.83,5.4,0.0,4677.0,71.0,70.0,98.1,90.6,99.6,1,29.0,13.74
174.987,5730.0,100.0,100.0,24.5,24.5,11.8,226.33,5.4,0.0,4692.0,71.0,70.0,98.1,90.6,100.0,1,29.0,13.74
175.088,5750.0,100.0,100.0,24.5,24.5,11.8,229.42,5.4,-1.5,4573.0,71.0,70.0,98.1,90.6,100.4,1,29.0,13.74
175.188,5760.0,100.0,100.0,24.5,24.5,11.8,230.11,5.4,0.0,4680.0,71.0,70.0,98.2,90.6,100.8,1,29.0,13.74
175.288,5780.0,100.0,100.0,24.5,24.5,11.8,228.9,5.4,0.0,4681.0,71.0,70.0,98.2,90.7,101.2,1,29.0,13.74
175.388,5790.0,100.0,100.0,24.5,24.5,11.8,223.67,5.4,0.0,4655.0,71.0,70.0,98.2,90.7,101.6,1,29.0,13.74
175.488,5810.0,100.0,100.0,24.5,24.5,11.8,227.91,5.4,0.0,4667.0,71.0,70.0,98.2,90.7,102.0,1,29.0,13.74
175.588,5820.0,100.0,100.0,24.5,24.5,11.8,230.1,5.4,0.0,4670.0,71.0,70.0,98.3,90.7,102.4,1,29.0,13.74
175.688,5840.0,100.0,100.0,24.5,24.5,11.8,228.71,5.4,0.0,4810.0,71.0,70.0,98.3,90.7,102.8,1,29.0,13.74
175.788,5850.0,100.0,100.0,24.5,24.5,11.8,231.16,5.4,0.0,4611.0,71.0,70.0,98.3,90.7,103.2,1,29.0,13.74
175.888,5870.0,100.0,100.0,24.5,24.5,11.8,233.54,5.4,0.0,4639.0,71.0,70.0,98.3,90.8,103.6,1,29.0,13.74
175.988,5880.0,100.0,100.0,24.5,24.5,11.8,233.23,5.4,0.0,4565.0,71.0,70.0,98.4,90.8,104.0,1,29.0,13.74
176.088,5900.0,100.0,100.0,24.5,24.5,11.8,231.67,5.4,-1.5,4755.0,71.0,70.0,98.4,90.8,104.4,1,29.0,13.74
176.188,5910.0,100.0,100.0,24.5,24.5,11.8,230.85,5.4,0.0,4608.0,71.0,70.0,98.4,90.8,104.8,1,29.0,13.74
176.288,5930.0,100.0,100.0,24.5,24.5,11.8,232.79,5.4,0.0,4635.0,71.0,70.0,98.5,90.8,105.2,1,29.0,13.74
176.388,5940.0,100.0,100.0,24.5,24.5,11.8,233.17,5.4,0.0,4648.0,71.0,70.0,98.5,90.9,105.6,1,29.0,13.74
176.488,5960.0,100.0,100.0,24.5,24.5,11.8,235.16,5.4,0.0,4696.0,71.0,70.0,98.5,90.9,106.0,1,29.0,13.74
176.588,5970.0,100.0,100.0,24.5,24.5,11.8,229.72,5.4,0.0,4635.0,71.0,70.0,98.5,90.9,106.4,1,29.0,13.74
176.688,5990.0,100.0,100.0,24.5,24.5,11.8,233.43,5.4,0.0,4645.0,71.0,70.0,98.6,90.9,106.8,1,29.0,13.74
176.788,6000.0,100.0,100.0,24.5,24.5,11.8,237.46,5.4,0.0,4576.0,71.0,70.0,98.6,90.9,107.2,1,29.0,13.74
176.888,6020.0,100.0,100.0,24.5,24.5,11.8,233.12,5.4,0.0,4731.0,71.0,70.0,98.6,90.9,107.6,1,29.0,13.74
176.988,6030.0,100.0,100.0,24.5,24.5,11.8,230.73,5.4,0.0,4664.0,71.0,70.0,98.6,91.0,108.0,1,29.0,13.74
177.089,6050.0,100.0,100.0,24.5,24.5,11.8,234.91,5.4,-1.5,4636.0,71.0,70.0,98.7,91.0,108.4,1,29.0,13.74
177.189,6060.0,100.0,100.0,24.5,24.5,11.8,234.48,5.4,0.0,4723.0,71.0,70.0,98.7,91.0,108.8,1,29.0,13.74
177.289,6080.0,100.0,100.0,24.5,24.5,11.8,239.13,5.4,0.0,4702.0,71.0,70.0,98.7,91.0,109.2,1,29.0,13.74
177.389,6090.0,100.0,100.0,24.5,24.5,11.8,237.92,5.4,0.0,4673.0,71.0,70.0,98.8,91.0,109.6,1,29.0,13.74
177.489,6110.0,100.0,100.0,24.5,24.5,11.8,243.43,5.4,0.0,4738.0,71.0,70.0,98.8,91.0,110.0,1,29.0,13.74
177.589,6120.0,100.0,100.0,24.5,24.5,11.8,242.96,5.4,0.0,4759.0,71.0,70.0,98.8,91.1,110.4,1,29.0,13.74
177.689,6140.0,100.0,100.0,24.5,24.5,11.8,239.53,5.4,0.0,4647.0,71.0,70.0,98.8,91.1,110.8,1,29.0,13.74
177.789,6150.0,100.0,100.0,24.5,24.5,11.8,240.63,5.4,0.0,4669.0,71.0,70.0,98.9,91.1,111.2,1,29.0,13.74
177.889,6170.0,100.0,100.0,24.5,24.5,11.8,240.06,5.4,0.0,4757.0,71.0,70.0,98.9,91.1,111.6,1,29.0,13.74
177.989,6180.0,100.0,100.0,24.5,24.5,11.8,243.58,5.4,0.0,4647.0,71.0,70.0,98.9,91.1,112.0,1,29.0,13.74
178.089,6200.0,100.0,100.0,24.5,24.5,11.8,239.9,5.4,-1.5,4798.0,71.0,70.0,99.0,91.2,112.4,1,29.0,13.74
178.189,6210.0,100.0,100.0,24.5,24.5,11.8,246.64,5.4,0.0,4670.0,71.0,70.0,99.0,91.2,112.8,1,29.0,13.74
178.289,6230.0,100.0,100.0,24.5,24.5,11.8,242.62,5.4,0.0,4667.0,71.0,70.0,99.0,91.2,113.2,1,29.0,13.74
178.389,6240.0,100.0,100.0,24.5,24.5,11.8,243.16,5.4,0.0,4720.0,71.0,70.0,99.0,91.2,113.6,1,29.0,13.74
178.489,6260.0,100.0,100.0,24.5,24.5,11.8,243.68,5.4,0.0,4781.0,71.0,70.0,99.1,91.2,114.0,1,29.0,13.74
178.589,6270.0,100.0,100.0,24.5,24.5,11.8,244.2,5.4,0.0,4764.0,71.0,70.0,99.1,91.2,114.4,1,29.0,13.74
178.689,6290.0,100.0,100.0,24.5,24.5,11.8,243.77,5.4,0.0,4702.0,71.0,70.0,99.1,91.3,114.8,1,29.0,13.74
178.789,6300.0,100.0,100.0,24.5,24.5,11.8,246.36,5.4,0.0,4698.0,71.0,70.0,99.1,91.3,115.2,1,29.0,13.74
178.889,6320.0,100.0,100.0,24.5,24.5,11.8,247.24,5.4,0.0,4761.0,71.0,70.0,99.2,91.3,115.6,1,29.0,13.74
178.989,6330.0,100.0,100.0,24.5,24.5,11.8,248.86,5.4,0.0,4748.0,71.0,70.0,99.2,91.3,116.0,1,29.0,13.74
179.09,6350.0,100.0,100.0,24.5,24.5,11.8,247.6,5.4,-1.5,4802.0,71.0,70.0,99.2,91.3,116.4,1,29.0,13.74
179.19,6360.0,100.0,100.0,24.5,24.5,11.8,248.15,5.4,0.0,4862.0,71.0,70.0,99.3,91.3,116.8,1,29.0,13.74
179.29,6380.0,100.0,100.0,24.5,24.5,11.8,247.65,5.4,0.0,4777.0,71.0,70.0,99.3,91.4,117.2,1,29.0,13.74
179.39,6390.0,100.0,100.0,24.5,24.5,11.8,251.35,5.4,0.0,4786.0,71.0,70.0,99.3,91.4,117.6,1,29.0,13.74
179.49,6410.0,100.0,100.0,24.5,24.5,11.8,250.17,5.4,0.0,4749.0,71.0,70.0,99.3,91.4,118.0,1,29.0,13.74
179.59,6420.0,100.0,100.0,24.5,24.5,11.8,251.26,5.4,0.0,4722.0,71.0,70.0,99.4,91.4,118.4,1,29.0,13.74
179.69,6440.0,100.0,100.0,24.5,24.5,11.8,251.86,5.4,0.0,4815.0,71.0,70.0,99.4,91.4,118.8,1,29.0,13.74
179.79,6450.0,100.0,100.0,24.5,24.5,11.8,251.53,5.4,0.0,4782.0,71.0,70.0,99.4,91.4,119.2,1,29.0,13.74
179.89,6470.0,100.0,100.0,24.5,24.5,11.8,254.42,5.4,0.0,4767.0,71.0,70.0,99.4,91.5,119.6,1,29.0,13.74
179.99,6480.0,100.0,100.0,24.5,24.5,11.8,256.18,5.4,0.0,4706.0,71.0,70.0,99.5,91.5,120.0,1,29.0,13.74
180.09,2500.0,20.0,22.0,5.39,24.5,14.8,49.41,20.69,0.0,1201.0,71.0,15.4,99.5,91.5,120.0,7,-0.96,13.74
180.19,2500.0,20.0,22.0,5.39,24.5,14.79,47.05,20.69,0.0,1199.0,71.0,15.4,99.5,91.5,120.0,7,-0.88,13.74
180.29,2490.0,20.0,22.0,5.39,24.5,14.78,50.69,20.69,0.0,1208.0,71.0,15.4,99.6,91.5,120.0,7,-0.77,13.74
180.39,2490.0,20.0,22.0,5.39,24.5,14.76,51.99,20.69,0.0,1187.0,71.0,15.4,99.6,91.6,120.0,7,-0.63,13.74
180.49,2490.0,20.0,22.0,5.39,24.5,14.75,49.85,20.69,0.0,1218.0,71.0,15.4,99.6,91.6,119.9,7,-0.46,13.74
180.59,2500.0,20.0,22.0,5.39,24.5,14.73,50.65,20.69,0.0,1174.0,71.0,15.4,99.6,91.6,119.8,7,-0.28,13.74
180.69,2500.0,20.0,22.0,5.39,24.5,14.71,47.87,20.69,0.0,1224.0,71.0,15.4,99.7,91.6,119.7,7,-0.08,13.74
180.79,2510.0,20.0,22.0,5.39,24.5,14.69,49.06,20.69,0.0,1201.0,71.0,15.4,99.7,91.6,119.7,7,0.12,13.74
180.89,2500.0,20.0,22.0,5.39,24.5,14.67,47.85,20.69,0.0,1201.0,71.0,15.4,99.7,91.6,119.7,7,0.31,13.74
180.99,2500.0,20.0,22.0,5.39,24.5,14.65,50.73,20.69,0.0,1205.0,71.0,15.4,99.7,91.7,119.6,7,0.49,13.74
181.091,2490.0,20.0,22.0,5.39,24.5,14.63,51.22,20.69,0.0,1178.0,71.0,15.4,99.8,91.7,119.7,7,0.66,13.74
181.191,2490.0,20.0,22.0,5.39,24.5,14.62,49.37,20.69,0.0,1179.0,71.0,15.4,99.8,91.7,119.6,7,0.79,13.74
181.291,2490.0,20.0,22.0,5.39,24.5,14.61,52.11,20.69,0.0,1202.0,71.0,15.4,99.8,91.7,119.7,7,0.9,13.74
181.391,2500.0,20.0,22.0,5.39,24.5,14.6,53.03,20.69,0.0,1200.0,71.0,15.4,99.9,91.7,119.8,7,0.97,13.74
181.491,2500.0,20.0,22.0,5.39,24.5,14.6,47.22,20.69,0.0,1170.0,71.0,15.4,99.9,91.7,120.0,7,1.0,13.74
181.591,2490.0,20.0,22.0,5.39,24.5,14.6,54.08,20.69,0.0,1212.0,71.0,15.4,99.9,91.8,119.8,7,0.99,13.74
181.691,2490.0,20.0,22.0,5.39,24.5,14.61,49.79,20.69,0.0,1199.0,71.0,15.4,99.9,91.8,119.9,7,0.94,13.74
181.791,2500.0,20.0,22.0,5.39,24.5,14.61,44.87,20.69,0.0,1229.0,71.0,15.4,100.0,91.8,119.8,7,0.85,13.74
181.891,2490.0,20.0,22.0,5.39,24.5,14.63,49.71,20.69,0.0,1173.0,71.0,15.4,100.0,91.8,120.0,7,0.73,13.74
181.991,2500.0,20.0,22.0,5.39,24.5,14.64,48.28,20.69,0.0,1211.0,71.0,15.4,100.0,91.8,119.9,7,0.58,13.74
182.091,2500.0,20.0,22.0,5.39,24.5,14.66,51.72,20.69,0.0,1215.0,71.0,15.4,100.1,91.8,120.0,7,0.41,13.74
182.191,2500.0,20.0,22.0,5.39,24.5,14.68,54.67,20.69,0.0,1193.0,71.0,15.4,100.1,91.9,120.1,7,0.22,13.74
182.291,2500.0,20.0,22.0,5.39,24.5,14.7,50.25,20.69,0.0,1216.0,71.0,15.4,100.1,91.9,119.9,7,0.02,13.74
182.391,2500.0,20.0,22.0,5.39,24.5,14.72,55.05,20.69,0.0,1201.0,71.0,15.4,100.1,91.9,119.9,7,-0.17,13.74
182.491,2490.0,20.0,22.0,5.39,24.5,14.74,49.73,20.69,0.0,1218.0,71.0,15.4,100.2,91.9,119.9,7,-0.37,13.74
182.591,2490.0,20.0,22.0,5.39,24.5,14.75,49.05,20.69,0.0,1176.0,71.0,15.4,100.2,91.9,119.9,7,-0.54,13.74
182.691,2490.0,20.0,22.0,5.39,24.5,14.77,44.96,20.69,0.0,1190.0,71.0,15.4,100.2,92.0,119.8,7,-0.7,13.74
182.791,2500.0,20.0,22.0,5.39,24.5,14.78,50.13,20.69,0.0,1206.0,71.0,15.4,100.2,92.0,119.9,7,-0.83,13.74
182.891,2500.0,20.0,22.0,5.39,24.5,14.79,49.63,20.69,0.0,1207.0,71.0,15.4,100.3,92.0,119.9,7,-0.92,13.74
182.991,2490.0,20.0,22.0,5.39,24.5,14.8,50.32,20.69,0.0,1219.0,71.0,15.4,100.3,92.0,119.9,7,-0.98,13.74
183.092,2490.0,20.0,22.0,5.39,24.5,14.8,50.43,20.69,0.0,1173.0,71.0,15.4,100.3,92.0,119.9,7,-1.0,13.74
183.192,2500.0,20.0,22.0,5.39,24.5,14.8,51.09,20.69,0.0,1190.0,71.0,15.4,100.4,92.0,120.0,7,-0.98,13.74
183.292,2500.0,20.0,22.0,5.39,24.5,14.79,51.55,20.69,0.0,1229.0,71.0,15.4,100.4,92.1,120.0,7,-0.92,13.74
183.392,2490.0,20.0,22.0,5.39,24.5,14.78,48.38,20.69,0.0,1203.0,71.0,15.4,100.4,92.1,120.0,7,-0.82,13.74
183.492,2490.0,20.0,22.0,5.39,24.5,14.77,52.49,20.69,0.0,1212.0,71.0,15.4,100.4,92.1,119.9,7,-0.69,13.74
183.592,2500.0,20.0,22.0,5.39,24.5,14.75,51.82,20.69,0.0,1227.0,71.0,15.4,100.5,92.1,119.7,7,-0.54,13.74
183.692,2490.0,20.0,22.0,5.39,24.5,14.74,48.47,20.69,0.0,1232.0,71.0,15.4,100.5,92.1,119.7,7,-0.36,13.74
183.792,2490.0,20.0,22.0,5.39,24.5,14.72,50.79,20.69,0.0,1162.0,71.0,15.4,100.5,92.1,119.5,7,-0.17,13.74
183.892,2500.0,20.0,22.0,5.39,24.5,14.7,51.48,20.69,0.0,1155.0,71.0,15.4,100.5,92.2,119.6,7,0.03,13.74
183.992,2490.0,20.0,22.0,5.39,24.5,14.68,49.31,20.69,0.0,1233.0,71.0,15.4,100.6,92.2,119.5,7,0.23,13.74
184.092,2500.0,20.0,22.0,5.39,24.5,14.66,47.7,20.69,0.0,1215.0,71.0,15.4,100.6,92.2,119.5,7,0.42,13.74
184.192,2490.0,20.0,22.0,5.39,24.5,14.64,48.2,20.69,0.0,1179.0,71.0,15.4,100.6,92.2,119.5,7,0.59,13.74
184.292,2490.0,20.0,22.0,5.39,24.5,14.63,51.23,20.69,0.0,1199.0,71.0,15.4,100.7,92.2,119.5,7,0.74,13.74
184.392,2490.0,20.0,22.0,5.39,24.5,14.61,48.44,20.69,0.0,1173.0,71.0,15.4,100.7,92.3,119.5,7,0.86,13.74
184.492,2490.0,20.0,22.0,5.39,24.5,14.61,52.21,20.69,0.0,1227.0,71.0,15.4,100.7,92.3,119.4,7,0.94,13.74
184.592,2490.0,20.0,22.0,5.39,24.5,14.6,50.2,20.69,0.0,1203.0,71.0,15.4,100.7,92.3,119.3,7,0.99,13.74
184.692,2500.0,20.0,22.0,5.39,24.5,14.6,50.79,20.69,0.0,1197.0,71.0,15.4,100.8,92.3,119.3,7,1.0,13.74
184.792,2490.0,20.0,22.0,5.39,24.5,14.6,50.45,20.69,0.0,1224.0,71.0,15.4,100.8,92.3,119.3,7,0.97,13.74
184.892,2500.0,20.0,22.0,5.39,24.5,14.61,51.26,20.69,0.0,1205.0,71.0,15.4,100.8,92.3,119.4,7,0.89,13.74
184.992,2490.0,20.0,22.0,5.39,24.5,14.62,53.82,20.69,0.0,1202.0,71.0,15.4,100.8,92.4,119.6,7,0.79,13.74
185.093,2490.0,20.0,22.0,5.39,24.5,14.63,47.01,20.69,0.0,1178.0,71.0,15.4,100.9,92.4,119.5,7,0.65,13.74
185.193,2490.0,20.0,22.0,5.39,24.5,14.65,47.93,20.69,0.0,1176.0,71.0,15.4,100.9,92.4,119.6,7,0.49,13.74
